transaction_id,transactional_date,product_id,customer_id,payment,credit_card,loyalty_card,cost,quantity,price,total_amount,total_cost,net_profit
2340,2021-11-13 15:41:00,P0329,4,Visa,4041597683209710,F,3.45,2,4.59,9.18,6.9,2.2799999999999994
2341,2021-11-13 16:19:00,P0699,6,Mastercard,5048377684620359,F,1.92,1,2.39,2.39,1.92,0.4700000000000002
2342,2021-11-13 19:07:00,P0429,5,Americanexpress,374283155961576,F,0.78,3,1.59,4.7700000000000005,2.34,2.4300000000000006
2343,2021-11-13 19:39:00,P0623,6,Mastercard,5048375282880383,F,16.64,3,18.09,54.269999999999996,49.92,4.349999999999994
2344,2021-11-14 00:03:00,P0154,7,Mastercard,5108754827248370,F,6.06,1,7.39,7.39,6.06,1.33
2345,2021-11-14 00:46:00,P0640,5,Mastercard,5048378262352670,F,9.92,3,11.29,33.87,29.759999999999998,4.109999999999999
2346,2021-11-14 06:48:00,P0365,6,Mastercard,5108754857001707,F,14.34,2,15.29,30.58,28.68,1.8999999999999986
2347,2021-11-14 07:40:00,P0617,10,Visa,4041591961592723,F,0.35,2,1.39,2.78,0.7,2.08
2348,2021-11-14 08:44:00,P0638,2,Mastercard,5048379459432770,F,16.92,4,18.19,72.76,67.68,5.079999999999998
2349,2021-11-14 13:28:00,P0104,5,Mastercard,5108755952889235,F,14.48,1,15.59,15.59,14.48,1.1099999999999994
2350,2021-11-14 13:32:00,P0396,9,Visa,4041594432263635,F,4.18,1,4.89,4.89,4.18,0.71
2351,2021-11-14 16:10:00,P0137,5,Visa,4041597320100,F,1.91,1,2.39,2.39,1.91,0.4800000000000002
2352,2021-11-14 16:54:00,P0386,7,Americanexpress,374288427017222,F,19.79,3,21.39,64.17,59.37,4.800000000000004
2353,2021-11-14 18:18:00,P0632,3,Americanexpress,374288481702859,T,7.68,1,8.29,8.29,7.68,0.6099999999999994
2354,2021-11-14 20:01:00,P0579,6,Unknown,5010120676692604,F,19.5,1,21.29,21.29,19.5,1.7899999999999991
2355,2021-11-15 01:28:00,P0257,7,Unknown,3536441868526529,F,14.78,1,16.19,16.19,14.78,1.410000000000002
2356,2021-11-15 02:43:00,P0036,3,Visa,4041590398097314,F,3.59,5,4.69,23.450000000000003,17.95,5.5000000000000036
2357,2021-11-15 03:26:00,P0540,10,Visa,4041591898750139,T,18.72,1,20.69,20.69,18.72,1.9700000000000024
2358,2021-11-15 05:04:00,P0543,3,Visa,4041597601588286,F,17.45,1,18.49,18.49,17.45,1.0399999999999991
2359,2021-11-15 05:08:00,P0012,7,Mastercard,5048374474555481,F,11.93,2,13.39,26.78,23.86,2.9200000000000017
2360,2021-11-15 05:29:00,P0622,6,Americanexpress,374288186621131,F,13.87,1,14.89,14.89,13.87,1.0200000000000014
2361,2021-11-15 05:34:00,P0569,5,Visa,4041597658715,F,6.84,1,8.09,8.09,6.84,1.25
2362,2021-11-15 05:54:00,P0136,11,Mastercard,5108757709932458,F,3.23,2,4.39,8.78,6.46,2.3199999999999994
2363,2021-11-15 06:55:00,P0730,7,Mastercard,5108754452604087,F,3.4,4,4.59,18.36,13.6,4.76
2364,2021-11-15 10:26:00,P0620,4,Visa,4041591606645,F,18.49,1,20.39,20.39,18.49,1.9000000000000021
2365,2021-11-15 11:17:00,P0184,7,Mastercard,5108752659702902,F,1.21,2,1.69,3.38,2.42,0.96
2366,2021-11-15 12:10:00,P0560,7,Visa,4041596922606264,F,1.4,1,1.69,1.69,1.4,0.29000000000000004
2367,2021-11-15 13:42:00,P0285,5,Mastercard,5048375171273898,F,2.73,4,3.79,15.16,10.92,4.24
2368,2021-11-15 16:17:00,P0376,7,Americanexpress,374283902181635,F,10.3,4,11.49,45.96,41.2,4.759999999999998
2369,2021-11-15 16:35:00,P0407,9,Americanexpress,374283241859511,F,12.35,2,13.99,27.98,24.7,3.280000000000001
2370,2021-11-15 20:19:00,P0606,8,Americanexpress,374288420572272,F,14.31,1,15.19,15.19,14.31,0.879999999999999
2371,2021-11-15 21:20:00,P0514,3,Unknown,3549150831012609,F,18.98,2,20.99,41.98,37.96,4.019999999999996
2372,2021-11-15 23:12:00,P0626,9,Visa,4041591686952624,F,7.33,2,8.19,16.38,14.66,1.7199999999999989
2373,2021-11-16 01:46:00,P0467,7,Visa,4041592710230474,F,4.66,3,4.99,14.97,13.98,0.9900000000000002
2454,2021-11-23 01:28:00,P0353,8,Mastercard,5048378992114465,F,15.1,2,16.69,33.38,30.2,3.1800000000000033
2374,2021-11-16 01:51:00,P0311,7,Americanexpress,374288831436943,F,9.99,1,11.39,11.39,9.99,1.4000000000000004
2375,2021-11-16 02:54:00,P0373,7,Mastercard,5108757799847558,F,12.85,1,14.49,14.49,12.85,1.6400000000000006
2376,2021-11-16 04:19:00,P0092,6,Mastercard,5048372973841733,F,3.11,1,4.29,4.29,3.11,1.1800000000000002
2377,2021-11-16 10:10:00,P0222,7,Mastercard,5048371478976283,F,16.56,1,18.09,18.09,16.56,1.5300000000000011
2378,2021-11-16 12:33:00,P0383,5,Visa,4041592262669665,F,12.53,1,14.19,14.19,12.53,1.6600000000000001
2379,2021-11-16 15:02:00,P0329,9,Visa,4041599125176,F,3.45,1,4.59,4.59,3.45,1.1399999999999997
2380,2021-11-16 15:20:00,P0465,5,Unknown,676219990148522820,F,9.61,2,11.09,22.18,19.22,2.960000000000001
2381,2021-11-16 16:24:00,P0284,6,Visa,4041598421987153,F,1.03,1,1.59,1.59,1.03,0.56
2382,2021-11-16 17:12:00,P0621,7,Visa,4041595695925,T,17.47,4,18.59,74.36,69.88,4.480000000000004
2383,2021-11-16 18:45:00,P0643,7,Mastercard,5048373414541981,F,17.61,3,18.89,56.67,52.83,3.8400000000000034
2384,2021-11-16 19:40:00,P0209,5,Mastercard,5048377982146230,F,6.02,1,7.29,7.29,6.02,1.2700000000000005
2385,2021-11-16 22:08:00,P0416,5,Visa,4041594241940001,F,9.88,4,11.29,45.16,39.52,5.6399999999999935
2386,2021-11-17 01:53:00,P0366,3,Mastercard,5048372683717389,T,13.27,4,14.69,58.76,53.08,5.68
2387,2021-11-17 02:18:00,P0181,4,Americanexpress,374283706316056,T,1.62,2,1.79,3.58,3.24,0.33999999999999986
2388,2021-11-17 02:25:00,P0478,6,Americanexpress,374283788018448,T,18.67,5,20.59,102.95,93.35000000000001,9.599999999999994
2389,2021-11-17 07:11:00,P0391,8,Visa,4041596310797,F,1.6,2,1.79,3.58,3.2,0.3799999999999999
2390,2021-11-17 12:09:00,P0570,6,Visa,4041594375800,F,2.32,1,3.19,3.19,2.32,0.8700000000000001
2391,2021-11-17 12:47:00,P0638,5,Visa,4041594394336718,F,16.92,3,18.19,54.57000000000001,50.760000000000005,3.8100000000000023
2392,2021-11-17 13:51:00,P0340,5,Mastercard,5048378672402883,F,19.56,2,21.29,42.58,39.12,3.460000000000001
2393,2021-11-17 14:21:00,P0430,6,Americanexpress,374283722646056,F,17.67,1,18.99,18.99,17.67,1.3199999999999967
2394,2021-11-17 19:10:00,P0361,6,Mastercard,5048375589912574,T,8.85,1,10.19,10.19,8.85,1.3399999999999999
2395,2021-11-18 04:39:00,P0606,4,Mastercard,5108753298766928,F,14.31,1,15.19,15.19,14.31,0.879999999999999
2396,2021-11-18 05:19:00,P0295,5,Americanexpress,374283658103353,T,1.43,2,1.69,3.38,2.86,0.52
2397,2021-11-18 07:40:00,P0455,3,Mastercard,5048372618632141,F,1.63,2,1.79,3.58,3.26,0.3200000000000003
2398,2021-11-18 12:53:00,P0266,12,Americanexpress,374283741972103,F,7.49,3,8.29,24.869999999999997,22.47,2.3999999999999986
2399,2021-11-18 14:12:00,P0286,6,Mastercard,5048377584434596,F,10.87,2,11.59,23.18,21.74,1.4400000000000013
2400,2021-11-18 15:40:00,P0466,8,Mastercard,5108755211800585,F,14.01,3,14.89,44.67,42.03,2.6400000000000006
2401,2021-11-18 15:58:00,P0521,5,Visa,4041592767901076,F,16.37,1,17.99,17.99,16.37,1.6199999999999974
2402,2021-11-18 16:10:00,P0310,6,Americanexpress,374283774042683,F,14.48,4,15.59,62.36,57.92,4.439999999999998
2403,2021-11-18 16:26:00,P0138,6,Mastercard,5048370106183544,F,10.34,2,11.49,22.98,20.68,2.3000000000000007
2404,2021-11-18 21:00:00,P0596,5,Americanexpress,374283597135656,T,12.28,6,13.89,83.34,73.67999999999999,9.66000000000001
2405,2021-11-18 21:55:00,P0544,7,Mastercard,5108754537132096,T,19.72,1,21.39,21.39,19.72,1.6700000000000017
2406,2021-11-18 22:06:00,P0469,5,Americanexpress,374283800161895,F,0.92,3,1.59,4.7700000000000005,2.7600000000000002,2.0100000000000002
2407,2021-11-18 23:53:00,P0300,7,Visa,4041597755809165,F,7.58,1,8.29,8.29,7.58,0.7099999999999991
2408,2021-11-19 02:07:00,P0549,6,Visa,4041593923632555,F,16.85,1,18.19,18.19,16.85,1.3399999999999999
2409,2021-11-19 02:23:00,P0517,10,Mastercard,5048371844083541,F,5.11,3,5.79,17.37,15.330000000000002,2.039999999999999
2410,2021-11-19 02:35:00,P0633,8,Mastercard,5108750935225870,F,10.04,2,11.39,22.78,20.08,2.700000000000003
2411,2021-11-19 02:38:00,P0327,5,Visa,4041593981495770,F,7.13,2,8.19,16.38,14.26,2.119999999999999
2412,2021-11-19 03:45:00,P0468,7,Mastercard,5108751801971142,F,13.48,1,14.79,14.79,13.48,1.3099999999999987
2413,2021-11-19 04:49:00,P0022,8,Visa,4041593126395299,F,1.16,1,1.69,1.69,1.16,0.53
2414,2021-11-19 05:21:00,P0414,2,Mastercard,5108751032279232,T,10.22,2,11.49,22.98,20.44,2.539999999999999
2415,2021-11-19 05:34:00,P0607,1,Visa,4041592747537941,F,3.38,2,4.59,9.18,6.76,2.42
2416,2021-11-19 07:11:00,P0498,4,Visa,4041598731231771,F,11.6,3,12.79,38.37,34.8,3.5700000000000003
2417,2021-11-19 12:14:00,P0221,5,Americanexpress,374288374310455,T,0.59,5,1.49,7.45,2.9499999999999997,4.5
2418,2021-11-19 13:42:00,P0697,9,Visa,4041594568983196,F,19.48,2,21.29,42.58,38.96,3.6199999999999974
2419,2021-11-19 21:09:00,P0114,6,Mastercard,5108758859227400,T,7.39,1,8.29,8.29,7.39,0.8999999999999995
2420,2021-11-19 21:12:00,P0425,8,Visa,4041594212087105,F,10.49,2,11.49,22.98,20.98,2.0
2421,2021-11-19 23:44:00,P0395,5,Visa,4041591028097682,F,2.55,5,3.59,17.95,12.75,5.199999999999999
2422,2021-11-20 02:00:00,P0051,3,Visa,4041594537000825,F,16.95,2,18.19,36.38,33.9,2.480000000000004
2423,2021-11-20 03:38:00,P0088,6,Mastercard,5048374567718947,F,15.63,1,17.49,17.49,15.63,1.8599999999999977
2424,2021-11-20 04:00:00,P0368,6,Americanexpress,374283936019454,F,9.52,1,10.99,10.99,9.52,1.4700000000000006
2425,2021-11-20 04:01:00,P0574,6,Mastercard,5108752087822595,F,9.21,2,10.69,21.38,18.42,2.9599999999999973
2426,2021-11-20 05:15:00,P0508,5,Visa,4041590836532,F,7.67,1,8.29,8.29,7.67,0.6199999999999992
2427,2021-11-20 07:21:00,P0688,6,Visa,4041598938140,F,0.81,1,1.59,1.59,0.81,0.78
2428,2021-11-20 10:13:00,P0335,5,Visa,4041590929170,F,17.17,4,18.19,72.76,68.68,4.079999999999998
2429,2021-11-20 11:38:00,P0671,8,Mastercard,5108752954879728,F,19.14,1,21.09,21.09,19.14,1.9499999999999993
2430,2021-11-20 12:40:00,P0340,5,Americanexpress,374288077063807,T,19.56,4,21.29,85.16,78.24,6.920000000000002
2431,2021-11-20 14:21:00,P0324,9,Mastercard,5108755701586496,F,4.58,1,4.99,4.99,4.58,0.41000000000000014
2432,2021-11-20 17:34:00,P0463,7,Mastercard,5048374726894381,F,12.96,2,14.59,29.18,25.92,3.259999999999998
2433,2021-11-21 05:56:00,P0518,8,Mastercard,5048372873048397,F,16.41,1,17.99,17.99,16.41,1.5799999999999983
2434,2021-11-21 08:20:00,P0467,7,Visa,4041599529010716,F,4.66,2,4.99,9.98,9.32,0.6600000000000001
2435,2021-11-21 08:57:00,P0468,5,Americanexpress,374288984230911,F,13.48,1,14.79,14.79,13.48,1.3099999999999987
2436,2021-11-21 10:18:00,P0491,7,Mastercard,5108758495542642,F,18.0,2,19.59,39.18,36.0,3.1799999999999997
2437,2021-11-21 10:50:00,P0012,3,Mastercard,5048379938823524,F,11.93,1,13.39,13.39,11.93,1.4600000000000009
2438,2021-11-21 13:42:00,P0364,5,Visa,4041591891866,T,15.78,3,17.59,52.769999999999996,47.339999999999996,5.43
2439,2021-11-21 14:43:00,P0568,6,Mastercard,5108752075141263,F,13.26,2,14.69,29.38,26.52,2.8599999999999994
2440,2021-11-21 16:21:00,P0196,4,Visa,4041596473538,F,13.84,3,14.89,44.67,41.519999999999996,3.1500000000000057
2441,2021-11-21 16:49:00,P0123,7,Visa,4041590968837586,F,7.7,1,8.29,8.29,7.7,0.589999999999999
2442,2021-11-21 17:21:00,P0242,4,Visa,4041593096083206,F,1.6,1,1.79,1.79,1.6,0.18999999999999995
2443,2021-11-21 21:50:00,P0468,4,Visa,4041596242333185,T,13.48,2,14.79,29.58,26.96,2.6199999999999974
2444,2021-11-21 22:23:00,P0138,6,Mastercard,5108757761848469,F,10.34,1,11.49,11.49,10.34,1.1500000000000004
2445,2021-11-22 02:49:00,P0731,8,Visa,4041594613499,F,13.22,5,14.69,73.45,66.10000000000001,7.349999999999994
2446,2021-11-22 04:36:00,P0670,2,Americanexpress,374283135431633,F,17.15,3,18.19,54.57000000000001,51.449999999999996,3.1200000000000117
2447,2021-11-22 12:29:00,P0536,5,Americanexpress,374288249701078,F,16.97,2,18.19,36.38,33.94,2.440000000000005
2448,2021-11-22 13:59:00,P0552,6,Americanexpress,374288460245292,F,11.36,2,12.29,24.58,22.72,1.8599999999999994
2449,2021-11-22 15:29:00,P0015,4,Visa,4041594372842208,F,2.25,1,2.99,2.99,2.25,0.7400000000000002
2450,2021-11-22 16:12:00,P0729,5,Visa,4041592741482,F,9.34,1,10.89,10.89,9.34,1.5500000000000007
2451,2021-11-22 20:49:00,P0577,9,Americanexpress,374288071768617,F,7.24,1,8.19,8.19,7.24,0.9499999999999993
2452,2021-11-22 20:50:00,P0676,7,Mastercard,5048372956591263,F,4.72,1,4.99,4.99,4.72,0.27000000000000046
2453,2021-11-22 21:25:00,P0312,4,Visa,4041591171309447,F,17.43,2,18.49,36.98,34.86,2.1199999999999974
2455,2021-11-23 01:37:00,P0660,7,Mastercard,5108754587866320,F,5.83,5,7.09,35.45,29.15,6.300000000000004
2456,2021-11-23 02:42:00,P0285,5,Americanexpress,374288963961619,F,2.73,2,3.79,7.58,5.46,2.12
2457,2021-11-23 03:19:00,P0687,3,Mastercard,5108752805976665,F,16.69,2,18.09,36.18,33.38,2.799999999999997
2458,2021-11-23 05:42:00,P0457,5,Visa,4041594821518870,F,2.02,2,2.59,5.18,4.04,1.1399999999999997
2459,2021-11-23 06:49:00,P0459,6,Unknown,3576054788146863,T,8.82,2,10.09,20.18,17.64,2.539999999999999
2460,2021-11-23 08:11:00,P0194,6,Mastercard,5048376549253489,F,10.82,1,11.59,11.59,10.82,0.7699999999999996
2461,2021-11-23 12:19:00,P0193,6,Visa,4041592578518424,F,18.76,2,20.69,41.38,37.52,3.8599999999999994
2462,2021-11-23 14:04:00,P0336,10,Mastercard,5048370755845138,F,8.17,6,8.89,53.34,49.019999999999996,4.320000000000007
2463,2021-11-23 18:30:00,P0259,4,Americanexpress,374283313064164,F,5.21,4,5.99,23.96,20.84,3.120000000000001
2464,2021-11-23 22:07:00,P0164,5,Unknown,3567816865057812,T,18.98,3,20.99,62.97,56.94,6.030000000000001
2465,2021-11-23 23:51:00,P0357,9,Visa,4041596144477,T,3.34,1,4.49,4.49,3.34,1.1500000000000004
2466,2021-11-24 00:08:00,P0021,5,Visa,4041595678574,F,14.13,2,14.89,29.78,28.26,1.5199999999999996
2467,2021-11-24 00:59:00,P0162,7,Unknown,3531686235974589,F,18.21,1,19.99,19.99,18.21,1.7799999999999976
2468,2021-11-24 01:24:00,P0171,6,Mastercard,5048379645526212,T,5.57,4,6.69,26.76,22.28,4.48
2469,2021-11-24 06:27:00,P0301,8,Visa,4041597346410333,F,15.18,1,16.79,16.79,15.18,1.6099999999999994
2470,2021-11-24 07:05:00,P0180,8,Mastercard,5108757156937497,F,19.25,1,21.19,21.19,19.25,1.9400000000000013
2471,2021-11-24 08:03:00,P0278,4,Mastercard,5048378592878733,T,13.24,1,14.69,14.69,13.24,1.4499999999999993
2472,2021-11-24 08:25:00,P0131,7,Visa,4041594450017,F,11.71,1,12.99,12.99,11.71,1.2799999999999994
2473,2021-11-24 11:14:00,P0660,7,Americanexpress,374288497928258,F,5.83,1,7.09,7.09,5.83,1.2599999999999998
2474,2021-11-24 13:43:00,P0102,4,Americanexpress,374288128459152,F,16.26,2,17.99,35.98,32.52,3.4599999999999937
2475,2021-11-24 17:11:00,P0008,5,Visa,4041592514842979,F,13.59,5,14.79,73.94999999999999,67.95,5.999999999999986
2476,2021-11-24 17:21:00,P0272,6,Americanexpress,374283179623681,F,5.35,1,6.29,6.29,5.35,0.9400000000000004
2477,2021-11-24 17:38:00,P0299,4,Visa,4041591872829602,F,13.5,1,14.79,14.79,13.5,1.2899999999999991
2478,2021-11-24 21:15:00,P0051,6,Mastercard,5108753011348038,F,16.95,1,18.19,18.19,16.95,1.240000000000002
2479,2021-11-25 03:00:00,P0073,7,Visa,4041591815777801,F,15.31,5,16.99,84.94999999999999,76.55,8.399999999999991
2480,2021-11-25 03:16:00,P0580,6,Mastercard,5048370124859281,F,3.39,3,4.59,13.77,10.17,3.5999999999999996
2481,2021-11-25 04:28:00,P0020,5,Americanexpress,374288770404605,F,19.41,1,21.29,21.29,19.41,1.879999999999999
2482,2021-11-25 05:03:00,P0549,5,Visa,4041597863208,F,16.85,1,18.19,18.19,16.85,1.3399999999999999
2483,2021-11-25 08:00:00,P0498,8,Visa,4041591413000,F,11.6,2,12.79,25.58,23.2,2.379999999999999
2484,2021-11-25 08:18:00,P0177,3,Mastercard,5048379767929731,F,7.63,1,8.29,8.29,7.63,0.6599999999999993
2485,2021-11-25 09:55:00,P0305,4,Americanexpress,374283010109247,F,8.74,1,9.99,9.99,8.74,1.25
2486,2021-11-25 12:49:00,P0545,2,Americanexpress,374288467841788,F,6.62,2,7.89,15.78,13.24,2.539999999999999
2487,2021-11-25 14:24:00,P0294,3,Visa,4041593612609,T,12.38,5,13.99,69.95,61.900000000000006,8.049999999999997
2488,2021-11-25 15:06:00,P0223,6,Americanexpress,374283961346764,F,6.71,2,7.99,15.98,13.42,2.5600000000000005
2489,2021-11-25 17:24:00,P0174,8,Visa,4041594659302,F,2.25,1,2.99,2.99,2.25,0.7400000000000002
2490,2021-11-25 17:50:00,P0289,6,Visa,4041595597014,F,12.12,5,13.69,68.45,60.599999999999994,7.8500000000000085
2491,2021-11-25 22:06:00,P0342,8,Visa,4041597263188003,F,18.73,2,20.69,41.38,37.46,3.9200000000000017
2492,2021-11-26 00:34:00,P0185,8,Visa,4041590038589373,F,12.05,1,13.59,13.59,12.05,1.5399999999999991
2493,2021-11-26 05:18:00,P0274,7,Visa,4041592325079233,F,11.65,4,12.89,51.56,46.6,4.960000000000001
2494,2021-11-26 07:39:00,P0456,6,Mastercard,5048378929127168,F,18.35,1,20.19,20.19,18.35,1.8399999999999999
2495,2021-11-26 09:49:00,P0278,7,Visa,4041592294284,F,13.24,1,14.69,14.69,13.24,1.4499999999999993
2496,2021-11-26 11:54:00,P0467,6,Mastercard,5048371707231278,F,4.66,1,4.99,4.99,4.66,0.33000000000000007
2497,2021-11-26 12:19:00,P0182,9,Visa,4041598074417,F,9.85,2,11.29,22.58,19.7,2.879999999999999
2498,2021-11-26 18:16:00,P0487,9,Mastercard,5108758626502614,F,11.44,3,12.49,37.47,34.32,3.1499999999999986
2499,2021-11-26 19:59:00,P0318,4,Visa,4041591117532805,T,6.76,1,7.99,7.99,6.76,1.2300000000000004
2500,2021-11-26 23:00:00,P0400,4,Americanexpress,374283810265306,F,6.39,1,7.69,7.69,6.39,1.3000000000000007
2501,2021-11-27 03:29:00,P0446,5,Visa,4041591264202442,F,16.57,3,18.09,54.269999999999996,49.71,4.559999999999995
2502,2021-11-27 04:37:00,P0115,1,Americanexpress,374288148170003,F,5.84,5,7.09,35.45,29.2,6.2500000000000036
2503,2021-11-27 05:47:00,P0506,8,Americanexpress,374283068028471,F,10.54,2,11.59,23.18,21.08,2.1000000000000014
2504,2021-11-27 08:00:00,P0425,9,Americanexpress,374283556877702,F,10.49,2,11.49,22.98,20.98,2.0
2505,2021-11-27 09:49:00,P0319,10,Visa,4041598407829098,T,3.51,2,4.69,9.38,7.02,2.360000000000001
2506,2021-11-27 12:17:00,P0094,7,Visa,4041599810315683,F,13.35,5,14.79,73.94999999999999,66.75,7.199999999999989
2507,2021-11-27 14:36:00,P0384,7,Visa,4041595657650075,T,4.83,4,5.19,20.76,19.32,1.4400000000000013
2508,2021-11-27 16:43:00,P0492,4,Mastercard,5108751009621630,F,16.12,2,17.89,35.78,32.24,3.539999999999999
2509,2021-11-27 19:33:00,P0527,4,Americanexpress,374283372647990,F,16.63,1,18.09,18.09,16.63,1.4600000000000009
2510,2021-11-27 21:02:00,P0664,7,Americanexpress,374288618004633,F,3.42,4,4.59,18.36,13.68,4.68
2511,2021-11-27 22:29:00,P0252,11,Americanexpress,374288372455138,F,3.86,4,4.89,19.56,15.44,4.119999999999999
2512,2021-11-28 00:40:00,P0343,4,Visa,4041590352563,F,3.66,2,4.79,9.58,7.32,2.26
2513,2021-11-28 00:49:00,P0433,7,Mastercard,5048379389070302,T,9.33,1,10.79,10.79,9.33,1.459999999999999
2514,2021-11-28 05:06:00,P0486,4,Americanexpress,374288162145519,F,6.52,2,7.89,15.78,13.04,2.74
2515,2021-11-28 06:18:00,P0110,8,Mastercard,5048376130894477,F,14.28,3,15.19,45.57,42.839999999999996,2.730000000000004
2516,2021-11-28 09:39:00,P0456,6,Visa,4041597825124,F,18.35,1,20.19,20.19,18.35,1.8399999999999999
2517,2021-11-28 14:42:00,P0322,6,Americanexpress,374288838817137,T,13.65,1,14.89,14.89,13.65,1.2400000000000002
2518,2021-11-28 23:07:00,P0632,9,Mastercard,5108750164492316,F,7.68,2,8.29,16.58,15.36,1.2199999999999989
2519,2021-11-29 01:38:00,P0152,7,Mastercard,5048370068047380,T,16.33,2,17.99,35.98,32.66,3.3200000000000003
2520,2021-11-29 03:14:00,P0252,5,Americanexpress,374283581507811,F,3.86,1,4.89,4.89,3.86,1.0299999999999998
2521,2021-11-29 04:15:00,P0413,5,Mastercard,5048375741679202,F,7.35,2,8.19,16.38,14.7,1.6799999999999997
2522,2021-11-29 04:44:00,P0614,6,Mastercard,5048378589470593,T,13.52,3,14.79,44.37,40.56,3.809999999999995
2523,2021-11-29 05:05:00,P0385,7,Unknown,4913187291568825,F,13.22,2,14.69,29.38,26.44,2.9399999999999977
2524,2021-11-29 06:08:00,P0533,4,Mastercard,5108751461583153,F,1.5,2,1.69,3.38,3.0,0.3799999999999999
2525,2021-11-29 08:22:00,P0399,5,Mastercard,5048372155917558,F,9.83,4,11.29,45.16,39.32,5.839999999999996
2526,2021-11-29 08:50:00,P0489,6,Americanexpress,374283229895016,F,8.46,2,9.49,18.98,16.92,2.0599999999999987
2527,2021-11-29 13:13:00,P0053,4,Americanexpress,374288309335445,F,0.33,1,1.29,1.29,0.33,0.96
2528,2021-11-29 16:01:00,P0556,9,Mastercard,5048378378429842,T,5.5,1,6.49,6.49,5.5,0.9900000000000002
2529,2021-11-29 20:05:00,P0681,1,Americanexpress,374283755412848,F,5.26,2,6.09,12.18,10.52,1.6600000000000001
2530,2021-11-30 08:13:00,P0182,4,Mastercard,5048377130751675,F,9.85,1,11.29,11.29,9.85,1.4399999999999995
2531,2021-11-30 09:02:00,P0255,6,Americanexpress,374288991950311,F,18.85,3,20.79,62.37,56.550000000000004,5.819999999999993
2532,2021-11-30 10:30:00,P0460,7,Visa,4041593752090,F,4.37,2,4.99,9.98,8.74,1.2400000000000002
2533,2021-11-30 12:13:00,P0352,7,Visa,4041593388583871,F,2.04,2,2.59,5.18,4.08,1.0999999999999996
2534,2021-11-30 13:00:00,P0444,9,Visa,4041596585066921,F,13.93,1,14.89,14.89,13.93,0.9600000000000009
2535,2021-11-30 13:49:00,P0329,6,Mastercard,5108756086594113,F,3.45,1,4.59,4.59,3.45,1.1399999999999997
2536,2021-11-30 14:00:00,P0274,9,Visa,4041592525963533,F,11.65,3,12.89,38.67,34.95,3.719999999999999
2537,2021-11-30 16:54:00,P0487,5,Americanexpress,374283611318288,F,11.44,3,12.49,37.47,34.32,3.1499999999999986
2538,2021-12-01 02:47:00,P0155,6,Americanexpress,374288780451281,F,7.92,2,8.39,16.78,15.84,0.9400000000000013
2539,2021-12-01 07:17:00,P0477,5,Visa,4041596466755,F,2.19,3,2.89,8.67,6.57,2.0999999999999996
2540,2021-12-01 08:31:00,P0568,3,Visa,4041592699580220,F,13.26,4,14.69,58.76,53.04,5.719999999999999
2541,2021-12-01 08:52:00,P0177,5,Americanexpress,374283326853942,F,7.63,3,8.29,24.869999999999997,22.89,1.9799999999999969
2542,2021-12-01 15:45:00,P0484,10,Mastercard,5108755784602343,F,10.9,3,11.59,34.769999999999996,32.7,2.069999999999993
2543,2021-12-01 16:37:00,P0372,7,Visa,4041594211120,F,5.75,1,6.89,6.89,5.75,1.1399999999999997
2544,2021-12-01 19:39:00,P0256,7,Mastercard,5108757070676908,F,2.08,1,2.69,2.69,2.08,0.6099999999999999
2545,2021-12-01 19:53:00,P0499,6,Americanexpress,374283409151917,F,16.3,4,17.99,71.96,65.2,6.759999999999991
2546,2021-12-01 22:33:00,P0561,6,Mastercard,5108753019743586,F,18.52,2,20.39,40.78,37.04,3.740000000000002
2547,2021-12-01 22:57:00,P0422,4,Americanexpress,374288217683092,F,4.3,2,4.99,9.98,8.6,1.3800000000000008
